crmid;firstname;lastname;email;brand;birthdate;folder;segment;acquisition_date;country;gender;language;owns_machine
CRM0000007145;Robert;Pearson;robertspearson5994@emailsim.io;coffeeworks;07/07/1943;nmsRootRecipient;active_high;2024-07-30;US;F;en;True
CRM0000007146;Finn;Spicer;finnspicer5995@yopmail.com;coffeeworks;10/02/1963;nmsRootRecipient;occasional;2023-11-16;US;F;en;True
CRM0000007147;Jacques;Busque;jacquesbusque5996@emailsim.io;coffeeworks;09/09/1939;nmsRootRecipient;lapsed;2023-03-11;US;M;en;True
CRM0000007148;Arridano;Chevrette;arridanochevrette5997@emailsim.io;coffeeworks;09/04/1993;nmsRootRecipient;lapsed;2023-11-12;US;M;en;True
CRM0000007149;Gaspar;Racine;gasparracine5998@emailsim.io;coffeeworks;05/06/1952;nmsRootRecipient;active_high;2024-09-06;US;F;en;True
CRM0000007150;Sabrina;Eggers;sabrinaeggers5999@emailsim.io;coffeeworks;07/04/1977;nmsRootRecipient;active_high;2024-10-25;UK;F;en;True
CRM0000007151;Susanne;Fuchs;susannefuchs6000@emailsim.io;coffeeworks;05/07/1959;nmsRootRecipient;active_medium;2023-01-13;DE;M;de;True
CRM0000007152;Clifford;Livingstone;cliffordylivingstone6001@emailsim.io;coffeeworks;12/05/1977;nmsRootRecipient;lapsed;2023-04-27;FR;M;fr;True
CRM0000007153;Frank;Engel;frankengel6002@emailsim.io;coffeeworks;11/07/1933;nmsRootRecipient;active_high;2024-11-13;FR;M;fr;True
CRM0000007154;Musette;Levasseur;musettelevasseur6003@emailsim.io;coffeeworks;09/02/1971;nmsRootRecipient;one_time;2024-11-30;DE;F;de;True
CRM0000007155;Bernard;Stokes;bernardastokes6004@emailsim.io;coffeeworks;10/04/1946;nmsRootRecipient;active_high;2025-03-22;UK;F;en;True
CRM0000007156;Ruben;Holmberg;rubenholmberg6005@yopmail.com;coffeeworks;05/12/1964;nmsRootRecipient;one_time;2023-03-01;US;M;en;False
CRM0000007157;Joseph;Wallin;josephwallin6006@emailsim.io;coffeeworks;05/07/1986;nmsRootRecipient;occasional;2025-06-30;US;M;en;True
CRM0000007158;Ron;Choi;ronachoi6007@emailsim.io;coffeeworks;01/07/1961;nmsRootRecipient;lapsed;2023-06-29;DE;F;de;True
CRM0000007159;Christina;Fink;christinafink6008@emailsim.io;coffeeworks;07/01/1969;nmsRootRecipient;active_medium;2024-02-02;US;M;en;True
CRM0000007160;Sophia;Junker;sophiajunker6009@emailsim.io;coffeeworks;09/01/1943;nmsRootRecipient;one_time;2024-11-07;FR;M;fr;True
CRM0000007161;Franziska;Eichmann;franziskaeichmann6010@emailsim.io;coffeeworks;01/03/1976;nmsRootRecipient;active_medium;2024-11-23;US;F;en;True
CRM0000007162;Franziska;Eichmann;franziskaeichmann6011@emailsim.io;coffeeworks;10/01/1993;nmsRootRecipient;one_time;2025-09-08;DE;M;de;True
CRM0000007163;Gabriella;Barr;gabriellabarr6012@yopmail.com;coffeeworks;02/04/1972;nmsRootRecipient;lapsed;2024-04-30;UK;F;en;True
CRM0000007164;Gottfrid;Gunnarsson;gottfridgunnarsson6013@emailsim.io;coffeeworks;06/08/1940;nmsRootRecipient;active_high;2023-03-14;FR;F;fr;True
CRM0000007165;Manuela;Mahler;manuelamahler6014@emailsim.io;coffeeworks;02/06/1985;nmsRootRecipient;lapsed;2023-05-20;US;F;en;False
CRM0000007166;David;Holtzmann;davidholtzmann6015@emailsim.io;coffeeworks;06/06/1931;nmsRootRecipient;occasional;2024-07-06;US;F;en;True
CRM0000007167;Tiago;Silva;tiagoazevedosilva6016@emailsim.io;coffeeworks;05/03/1983;nmsRootRecipient;active_high;2023-11-15;UK;M;en;True
CRM0000007168;Aiden;Prescott;aidenprescott6017@emailsim.io;coffeeworks;04/10/1969;nmsRootRecipient;occasional;2024-12-02;DE;F;de;True
CRM0000007169;Emily;Hickey;emilyehickey6018@yopmail.com;coffeeworks;10/10/1972;nmsRootRecipient;active_medium;2025-08-01;UK;F;en;True
CRM0000007170;Joseph;Marks;josephlmarks6019@emailsim.io;coffeeworks;11/06/1935;nmsRootRecipient;one_time;2024-11-17;DE;M;de;True
CRM0000007171;Joshua;Black;joshuadblack6020@yopmail.com;coffeeworks;08/02/1982;nmsRootRecipient;lapsed;2024-04-18;FR;M;fr;True
CRM0000007172;Franziska;Wolf;franziskawolf6021@emailsim.io;coffeeworks;11/01/1985;nmsRootRecipient;active_high;2025-04-27;FR;F;fr;True
CRM0000007173;Nate;Riordan;nateriordan6022@emailsim.io;coffeeworks;07/05/1959;nmsRootRecipient;occasional;2025-10-06;UK;M;en;True
CRM0000007174;Ana;Goncalves;anaalmeidagoncalves6023@emailsim.io;coffeeworks;02/12/1936;nmsRootRecipient;lapsed;2023-02-27;US;M;en;False
CRM0000007175;Dennis;Fiedler;dennisfiedler6024@yopmail.com;coffeeworks;12/07/1969;nmsRootRecipient;prospect;2025-12-20;US;M;en;False
CRM0000007176;Sylvester;Alexander;sylvesterdalexander6025@emailsim.io;coffeeworks;04/06/1988;nmsRootRecipient;occasional;2024-01-01;DE;M;de;True
CRM0000007177;Abigail;Gale;abigailgale6026@emailsim.io;coffeeworks;11/11/1978;nmsRootRecipient;prospect;2025-12-26;DE;F;de;False
CRM0000007178;Uta;Beyer;utabeyer6027@emailsim.io;coffeeworks;10/02/1993;nmsRootRecipient;occasional;2025-03-12;FR;M;fr;False
CRM0000007179;Fitz;Saindon;fitzsaindon6028@yopmail.com;coffeeworks;07/02/1966;nmsRootRecipient;occasional;2025-01-23;US;M;en;False
CRM0000007180;Franziska;Wolf;franziskawolf6029@emailsim.io;coffeeworks;08/06/1960;nmsRootRecipient;lapsed;2023-11-20;US;F;en;False
CRM0000007181;AndrÈ;Rodrigues;andrepintorodrigues6030@yopmail.com;coffeeworks;10/02/1973;nmsRootRecipient;occasional;2024-09-19;DE;F;de;True
CRM0000007182;Patrick;Proctor;patrickproctor6031@emailsim.io;coffeeworks;03/06/1979;nmsRootRecipient;occasional;2024-08-30;US;F;en;False
CRM0000007183;Oliver;Guay;oliverguay6032@emailsim.io;coffeeworks;12/01/1945;nmsRootRecipient;occasional;2023-03-20;FR;M;fr;True
CRM0000007184;Åke;Bengtsson;akebengtsson6033@emailsim.io;coffeeworks;11/12/1991;nmsRootRecipient;lapsed;2023-08-02;US;M;en;True
CRM0000007185;Ava;Whinham;avawhinham6034@emailsim.io;coffeeworks;08/06/1994;nmsRootRecipient;lapsed;2023-12-06;UK;F;en;True
CRM0000007186;Hannah;Schofield;hannahschofield6035@emailsim.io;coffeeworks;12/02/1930;nmsRootRecipient;occasional;2025-05-27;FR;M;fr;True
CRM0000007187;Maddison;Hope;maddisonhope6036@emailsim.io;coffeeworks;03/06/1950;nmsRootRecipient;active_medium;2024-12-25;US;M;en;True
CRM0000007188;Samuel;Eriksson;samueleriksson6037@emailsim.io;coffeeworks;08/07/1954;nmsRootRecipient;occasional;2023-05-07;US;F;en;True
CRM0000007189;Laura;Thompson;lauradthompson6038@emailsim.io;coffeeworks;09/01/1971;nmsRootRecipient;occasional;2025-11-17;DE;M;de;False
CRM0000007190;Natasha;Kemp;natashakemp6039@emailsim.io;coffeeworks;12/07/1956;nmsRootRecipient;active_medium;2023-11-02;FR;F;fr;True
CRM0000007191;Geoffrey;LagacÈ;geoffreylagace6040@emailsim.io;coffeeworks;11/12/1960;nmsRootRecipient;lapsed;2023-10-15;FR;F;fr;True
CRM0000007192;Rosie;Conway;rosieconway6041@yopmail.com;coffeeworks;03/08/1939;nmsRootRecipient;occasional;2025-07-08;FR;M;fr;False
CRM0000007193;John;Dudley;johnedudley6042@yopmail.com;coffeeworks;01/03/1991;nmsRootRecipient;active_medium;2023-03-05;US;M;en;True
CRM0000007194;Isla;Faucett;islafaucett6043@yopmail.com;coffeeworks;04/02/1960;nmsRootRecipient;active_high;2024-11-25;US;M;en;True
CRM0000007195;Tammy;Thomas;tammyethomas6776@yopmail.com;coffeeworks;12/05/1976;nmsRootRecipient;active_medium;2025-02-07;UK;M;en;True
CRM0000007196;AndrÈ;Perillard;andreperillard6044@emailsim.io;coffeeworks;11/09/1939;nmsRootRecipient;prospect;2026-01-03;US;Other;en;False
CRM0000007197;Sherry;Strong;sherrywstrong6045@emailsim.io;coffeeworks;10/03/1985;nmsRootRecipient;active_medium;2023-12-06;UK;F;en;True
CRM0000007198;Bobby;Dubin;bobbyodubin6046@emailsim.io;coffeeworks;01/05/1973;nmsRootRecipient;active_medium;2025-03-08;FR;M;fr;True
CRM0000007199;Raissa;Martins;raissaribeiromartins6047@emailsim.io;coffeeworks;08/06/1953;nmsRootRecipient;occasional;2023-09-08;US;M;en;False
CRM0000007200;Faustin;Tougas;faustintougas6048@emailsim.io;coffeeworks;08/07/1980;nmsRootRecipient;active_medium;2023-08-28;FR;M;fr;True
CRM0000007201;Christina;Reinhardt;christinareinhardt6049@emailsim.io;coffeeworks;06/04/1976;nmsRootRecipient;active_high;2024-09-23;US;F;en;True
CRM0000007202;Gabriella;Napier;gabriellanapier6050@emailsim.io;coffeeworks;03/06/1989;nmsRootRecipient;active_medium;2024-10-06;US;F;en;True
CRM0000007203;Lejla;Lindholm;lejlalindholm6051@yopmail.com;coffeeworks;03/05/1977;nmsRootRecipient;occasional;2025-02-24;UK;M;en;True
CRM0000007204;Mallory;Meunier;mallorymeunier6052@emailsim.io;coffeeworks;02/07/1940;nmsRootRecipient;occasional;2023-04-02;FR;F;fr;True
CRM0000007205;Anthony;Kelly;anthonymkelly6053@emailsim.io;coffeeworks;09/11/1963;nmsRootRecipient;occasional;2023-12-04;US;M;en;True
CRM0000007206;Archie;Oom;archieoom6054@yopmail.com;coffeeworks;11/07/1961;nmsRootRecipient;occasional;2024-04-27;UK;M;en;False
CRM0000007207;Sarah;Schofield;sarahschofield6055@emailsim.io;coffeeworks;09/03/1940;nmsRootRecipient;prospect;2025-10-26;FR;M;fr;False
CRM0000007208;Camila;Cunha;camilasouzacunha6056@emailsim.io;coffeeworks;02/02/1982;nmsRootRecipient;occasional;2024-07-21;US;F;en;False
CRM0000007209;Olle;Hellstram;ollehellstrom6057@emailsim.io;coffeeworks;10/08/1937;nmsRootRecipient;active_medium;2024-05-01;UK;M;en;True
CRM0000007210;Beatrice;Castro;beatricediascastro6058@emailsim.io;coffeeworks;01/04/1940;nmsRootRecipient;active_medium;2025-01-31;DE;F;de;True
CRM0000007211;Jessica;Job;jessicacjob6059@emailsim.io;coffeeworks;04/07/1950;nmsRootRecipient;occasional;2024-06-05;UK;M;en;True
CRM0000007212;Benjamin;Joyce;benjaminjoyce6060@emailsim.io;coffeeworks;12/04/1955;nmsRootRecipient;lapsed;2023-11-06;US;F;en;False
CRM0000007213;Emilly;Lima;emillypintolima6061@emailsim.io;coffeeworks;07/01/1967;nmsRootRecipient;active_medium;2024-03-18;UK;M;en;True
CRM0000007214;Charlotte;Holtermann;charlotteholtermann6062@emailsim.io;coffeeworks;11/04/1979;nmsRootRecipient;one_time;2025-12-11;UK;M;en;False
CRM0000007215;Stephanie;Reinhardt;stephaniereinhardt6063@emailsim.io;coffeeworks;08/01/1979;nmsRootRecipient;active_high;2024-09-11;US;M;en;True
CRM0000007216;Emily;Dahlberg;emilydahlberg6064@emailsim.io;coffeeworks;08/10/1963;nmsRootRecipient;occasional;2023-08-27;US;F;en;True
CRM0000007217;Harold;Smith;haroldcsmith6065@emailsim.io;coffeeworks;01/07/1997;nmsRootRecipient;lapsed;2023-04-25;US;F;en;True
CRM0000007218;Catherine;DeGrasse;catherinedegrasse6066@emailsim.io;coffeeworks;08/03/1936;nmsRootRecipient;active_medium;2025-02-05;US;M;en;True
CRM0000007219;Taylah;Fenbury;taylahfenbury6067@emailsim.io;coffeeworks;08/07/1931;nmsRootRecipient;occasional;2025-05-12;US;M;en;False
CRM0000007220;Francis;Artois;francisartois6068@emailsim.io;coffeeworks;04/06/1947;nmsRootRecipient;active_medium;2023-03-18;UK;F;en;True
CRM0000007221;Phillipp;Shuster;phillippshuster6069@emailsim.io;coffeeworks;05/10/1981;nmsRootRecipient;one_time;2024-02-18;US;M;en;False
CRM0000007222;Isabella;Byrne;isabellabyrne6070@emailsim.io;coffeeworks;09/04/1941;nmsRootRecipient;active_high;2023-07-09;DE;F;de;True
CRM0000007223;Nadine;Loewe;nadineloewe6071@emailsim.io;coffeeworks;02/09/1982;nmsRootRecipient;lapsed;2024-03-30;UK;F;en;True
CRM0000007224;Harrison;Wallace;harrisonwallace6072@yopmail.com;coffeeworks;02/03/1964;nmsRootRecipient;active_medium;2023-02-21;DE;F;de;True
CRM0000007225;Peter;Martin;petermmartin6073@emailsim.io;coffeeworks;04/05/1984;nmsRootRecipient;lapsed;2024-05-09;UK;F;en;True
CRM0000007226;Melodie;Girard;melodiegirard6074@emailsim.io;coffeeworks;01/03/1963;nmsRootRecipient;occasional;2025-09-12;US;F;en;False
CRM0000007227;Nouel;Laprise;nouellaprise6075@emailsim.io;coffeeworks;04/11/1964;nmsRootRecipient;one_time;2025-10-21;UK;M;en;False
CRM0000007228;Bilal;Sundberg;bilalsundberg6076@emailsim.io;coffeeworks;01/11/1959;nmsRootRecipient;active_medium;2023-11-12;FR;M;fr;True
CRM0000007229;Maik;Amsel;maikamsel6077@emailsim.io;coffeeworks;05/11/1980;nmsRootRecipient;prospect;2025-11-08;US;M;en;False
CRM0000007230;Ferragus;Girard;ferragusgirard6078@emailsim.io;coffeeworks;09/06/1942;nmsRootRecipient;active_high;2024-11-27;US;F;en;True
CRM0000007231;Kiara;Crowther;kiaracrowther6079@yopmail.com;coffeeworks;02/08/1958;nmsRootRecipient;active_medium;2025-09-17;US;F;en;True
CRM0000007232;Peggy;Theodore;peggyltheodore6080@emailsim.io;coffeeworks;07/10/1933;nmsRootRecipient;occasional;2025-03-20;US;M;en;True
CRM0000007233;Alexandra;Charlton;alexandracharlton6081@emailsim.io;coffeeworks;09/10/1979;nmsRootRecipient;active_high;2024-09-27;US;F;en;True
CRM0000007234;Zachary;Thornton;zacharycthornton6082@emailsim.io;coffeeworks;11/11/1977;nmsRootRecipient;active_medium;2024-11-01;US;M;en;True
CRM0000007235;Mateus;Melo;mateusoliveiramelo6083@emailsim.io;coffeeworks;11/01/1990;nmsRootRecipient;prospect;2025-11-02;US;F;en;False
CRM0000007236;Kaua;Gomes;kauasantosgomes6085@emailsim.io;coffeeworks;01/10/1976;nmsRootRecipient;prospect;2025-10-27;FR;M;fr;False
CRM0000007237;Connor;Thompson;connorthompson6086@emailsim.io;coffeeworks;01/03/1944;nmsRootRecipient;occasional;2025-06-19;US;F;en;True
CRM0000007238;Camila;Correia;camilacastrocorreia6087@emailsim.io;coffeeworks;11/01/1950;nmsRootRecipient;prospect;2025-12-20;UK;M;en;False
CRM0000007239;Molly;Zelman;mollyzelman6088@emailsim.io;coffeeworks;07/05/1960;nmsRootRecipient;occasional;2025-01-21;UK;F;en;True
CRM0000007240;Oriel;Desnoyers;orieldesnoyers6089@emailsim.io;coffeeworks;02/02/1961;nmsRootRecipient;active_medium;2023-09-29;UK;M;en;True
CRM0000007241;Oriel;Denis;orieldenis6090@emailsim.io;coffeeworks;11/10/1942;nmsRootRecipient;one_time;2024-02-25;US;M;en;False
CRM0000007242;Christopher;Lord;christopherlord6091@emailsim.io;coffeeworks;10/09/1985;nmsRootRecipient;one_time;2023-03-16;UK;F;en;False
CRM0000007243;Jonathan;Dyer;jonathandyer6093@emailsim.io;coffeeworks;07/11/1962;nmsRootRecipient;prospect;2025-12-12;US;F;en;False
CRM0000007244;Mika;Nilsson;mikanilsson6094@emailsim.io;coffeeworks;03/06/1970;nmsRootRecipient;active_medium;2025-03-04;UK;Other;en;True
CRM0000007245;Aaliyah;Butler;aaliyahbutler6095@yopmail.com;coffeeworks;06/10/1937;nmsRootRecipient;one_time;2025-12-05;UK;F;en;True
CRM0000007246;Logistilla;Echeverri;logistillaecheverri6096@emailsim.io;coffeeworks;04/08/1933;nmsRootRecipient;active_high;2023-08-26;US;F;en;True
CRM0000007247;Isabel;Miller;isabelmiller6097@emailsim.io;coffeeworks;08/01/1973;nmsRootRecipient;active_high;2023-01-09;US;F;en;True
CRM0000007248;John;Smith;johnjsmith6098@yopmail.com;coffeeworks;03/11/1967;nmsRootRecipient;active_high;2024-09-28;US;F;en;True
CRM0000007249;Andrew;Taplin;andrewtaplin6099@emailsim.io;coffeeworks;03/05/1990;nmsRootRecipient;prospect;2025-10-20;US;F;en;False
CRM0000007250;Julia;Herz;juliaherz6100@emailsim.io;coffeeworks;01/06/1978;nmsRootRecipient;lapsed;2023-03-31;US;F;en;True
CRM0000007251;Anna;Cavill;annacavill6101@emailsim.io;coffeeworks;07/07/1966;nmsRootRecipient;lapsed;2023-12-08;DE;F;de;True
CRM0000007252;Dania;Gustavsson;daniagustavsson6102@emailsim.io;coffeeworks;04/01/1938;nmsRootRecipient;occasional;2024-06-21;US;F;en;True
CRM0000007253;Savannah;Chumleigh;savannahchumleigh6103@emailsim.io;coffeeworks;04/04/1942;nmsRootRecipient;active_medium;2023-04-05;UK;F;en;True
CRM0000007254;Lavinia;Lima;laviniaaraujolima6104@emailsim.io;coffeeworks;01/05/1964;nmsRootRecipient;active_medium;2023-07-31;FR;M;fr;True
CRM0000007255;Douglas;Castro;douglaslimacastro6105@emailsim.io;coffeeworks;03/01/1929;nmsRootRecipient;active_medium;2024-10-01;UK;F;en;True
CRM0000007256;Hugh;Jodion;hughjodion6106@emailsim.io;coffeeworks;04/03/1987;nmsRootRecipient;occasional;2023-03-24;DE;M;de;False
CRM0000007257;Julieta;Melo;julietaribeiromelo6107@emailsim.io;coffeeworks;10/06/1931;nmsRootRecipient;lapsed;2023-11-16;DE;M;de;True
CRM0000007258;Nicolas;Johansson;nicolasjohansson6108@emailsim.io;coffeeworks;07/01/1942;nmsRootRecipient;occasional;2024-12-14;FR;F;fr;True
CRM0000007259;Hamilton;FrÈchette;hamiltonfrechette6109@yopmail.com;coffeeworks;05/01/1937;nmsRootRecipient;active_high;2024-03-05;DE;F;de;False
CRM0000007260;Kevin;Gerste;kevingerste6110@yopmail.com;coffeeworks;02/03/1994;nmsRootRecipient;active_high;2024-10-19;US;M;en;False
CRM0000007261;Alvina;Lindgren;alvinalindgren6111@emailsim.io;coffeeworks;04/02/1979;nmsRootRecipient;active_high;2024-02-15;UK;M;en;True
CRM0000007262;Holly;Lynch;hollylynch6112@emailsim.io;coffeeworks;05/04/1975;nmsRootRecipient;occasional;2023-09-14;DE;M;de;True
CRM0000007263;Vitor;Ferreira;vitorbarrosferreira6113@emailsim.io;coffeeworks;12/04/1996;nmsRootRecipient;prospect;2025-11-20;UK;M;en;False
CRM0000007264;Doris;Ball;doristball6114@yopmail.com;coffeeworks;06/12/1949;nmsRootRecipient;one_time;2024-07-20;DE;M;de;False
CRM0000007265;Stella;Lockie;stellalockie6115@emailsim.io;coffeeworks;04/06/1980;nmsRootRecipient;lapsed;2024-06-29;US;M;en;True
CRM0000007266;Micaela;Isaksson;micaelaisaksson6116@emailsim.io;coffeeworks;05/11/1950;nmsRootRecipient;occasional;2024-01-21;UK;M;en;True
CRM0000007267;Pamela;Evans;pamelawevans6117@yopmail.com;coffeeworks;04/03/1961;nmsRootRecipient;occasional;2025-04-30;DE;F;de;True
CRM0000007268;Manuela;Pfeffer;manuelapfeffer6118@yopmail.com;coffeeworks;02/04/1966;nmsRootRecipient;active_high;2025-06-22;US;M;en;True
CRM0000007269;Étienne;Turcotte;etienneturcotte6119@emailsim.io;coffeeworks;07/02/1941;nmsRootRecipient;lapsed;2023-05-01;FR;M;fr;True
CRM0000007270;Charlie;Morgan;charliemorgan6120@emailsim.io;coffeeworks;07/02/1939;nmsRootRecipient;lapsed;2023-10-07;US;F;en;False
CRM0000007271;Kiara;Perivolaris;kiaraperivolaris6121@yopmail.com;coffeeworks;03/06/1987;nmsRootRecipient;active_medium;2023-11-02;FR;F;fr;True
CRM0000007272;Eliza;Arundale;elizaarundale6122@emailsim.io;coffeeworks;04/03/1981;nmsRootRecipient;occasional;2023-08-09;DE;M;de;True
CRM0000007273;Haris;Karlsson;hariskarlsson6123@emailsim.io;coffeeworks;05/07/1950;nmsRootRecipient;occasional;2023-12-06;US;M;en;False
CRM0000007274;Esther;Tom;estherjtom6124@emailsim.io;coffeeworks;10/02/1970;nmsRootRecipient;one_time;2023-08-23;US;F;en;True
CRM0000007275;Sabrina;Zimmerman;sabrinazimmerman6125@emailsim.io;coffeeworks;10/05/1966;nmsRootRecipient;prospect;2025-10-16;US;M;en;False
CRM0000007276;Max;Bishop;maxbishop6126@yopmail.com;coffeeworks;01/12/1978;nmsRootRecipient;occasional;2025-11-06;DE;F;de;False
CRM0000007277;Amanda;Gomes;amandarochagomes6127@emailsim.io;coffeeworks;08/10/1947;nmsRootRecipient;occasional;2024-11-27;FR;M;fr;True
CRM0000007278;Talon;Charest;taloncharest6128@emailsim.io;coffeeworks;03/03/1957;nmsRootRecipient;active_high;2023-07-29;US;Other;en;True
CRM0000007279;Zeinab;Gustavsson;zeinabgustavsson6129@emailsim.io;coffeeworks;08/02/1973;nmsRootRecipient;active_high;2024-02-28;US;F;en;True
CRM0000007280;Danny;Ewers;dannyaewers6130@emailsim.io;coffeeworks;03/01/1996;nmsRootRecipient;active_medium;2024-12-18;FR;M;fr;False
CRM0000007281;Glenda;Churchill;glendaachurchill6131@emailsim.io;coffeeworks;06/05/1961;nmsRootRecipient;active_high;2024-10-14;FR;M;fr;True
CRM0000007282;Bruno;Oliveira;brunocastrooliveira6132@emailsim.io;coffeeworks;02/06/1954;nmsRootRecipient;one_time;2024-07-09;US;F;en;False
CRM0000007283;Didiane;Primeau;didianeprimeau6133@emailsim.io;coffeeworks;01/08/1952;nmsRootRecipient;one_time;2023-10-17;US;M;en;False
CRM0000007284;Carl;Engstram;carlengstrom6134@yopmail.com;coffeeworks;08/09/1932;nmsRootRecipient;active_high;2024-08-03;FR;M;fr;True
CRM0000007285;Nelli;Danielsson;nellidanielsson6135@emailsim.io;coffeeworks;06/11/1971;nmsRootRecipient;lapsed;2023-09-08;UK;M;en;True
CRM0000007286;Alisha;Gray;alishagray6136@yopmail.com;coffeeworks;08/01/1982;nmsRootRecipient;active_medium;2023-12-17;DE;F;de;True
CRM0000007287;Sophia;Oliveira;sophiabarrosoliveira6137@emailsim.io;coffeeworks;02/01/1992;nmsRootRecipient;active_medium;2023-05-26;UK;F;en;True
CRM0000007288;David;McHenry;davidsmchenry6138@yopmail.com;coffeeworks;07/01/1963;nmsRootRecipient;active_medium;2024-09-29;FR;M;fr;True
CRM0000007289;Marius;Blomqvist;mariusblomqvist6139@yopmail.com;coffeeworks;12/05/1972;nmsRootRecipient;occasional;2024-11-17;UK;F;en;False
CRM0000007290;Gabriela;Araujo;gabrielaazevedoaraujo6140@emailsim.io;coffeeworks;01/02/1957;nmsRootRecipient;active_medium;2024-11-24;DE;F;de;True
CRM0000007291;Billy;Arnold;billyarnold6141@yopmail.com;coffeeworks;10/07/1941;nmsRootRecipient;occasional;2024-09-04;US;F;en;True
CRM0000007292;Bruna;Pinto;brunasouzapinto6142@emailsim.io;coffeeworks;02/02/1964;nmsRootRecipient;occasional;2024-05-28;US;F;en;False
CRM0000007293;Brock;Old;brockold6143@yopmail.com;coffeeworks;05/02/1992;nmsRootRecipient;prospect;2025-10-21;US;F;en;False
CRM0000007294;Clarimunda;LacharitÈ;clarimundalacharite6144@emailsim.io;coffeeworks;06/06/1969;nmsRootRecipient;active_high;2023-09-24;DE;Other;de;True
CRM0000007295;Arber;Pellerin;arberpellerin6145@yopmail.com;coffeeworks;12/12/1962;nmsRootRecipient;active_high;2023-03-01;UK;M;en;True
CRM0000007296;Robert;Brandt;robertbrandt6146@emailsim.io;coffeeworks;10/07/1991;nmsRootRecipient;active_high;2025-08-22;US;F;en;True
CRM0000007297;Benjamin;Whitehead;benjaminwhitehead6147@emailsim.io;coffeeworks;05/10/1954;nmsRootRecipient;one_time;2023-04-14;UK;M;en;False
CRM0000007298;Sandra;Smith;sandrabsmith6148@yopmail.com;coffeeworks;06/08/1972;nmsRootRecipient;active_high;2023-08-05;US;F;en;True
CRM0000007299;Isa;Sandstram;isasandstrom6149@emailsim.io;coffeeworks;11/02/1935;nmsRootRecipient;lapsed;2024-01-28;US;M;en;True
CRM0000007300;Charlie;Peacock;charliepeacock6150@emailsim.io;coffeeworks;03/04/1937;nmsRootRecipient;occasional;2023-04-25;US;F;en;False
CRM0000007301;Diana;Sankt;dianasankt6151@emailsim.io;coffeeworks;09/09/1981;nmsRootRecipient;occasional;2023-05-28;UK;M;en;True
CRM0000007302;Patricia;Chevrette;patriciachevrette6153@emailsim.io;coffeeworks;03/07/1963;nmsRootRecipient;occasional;2024-05-10;FR;M;fr;True
CRM0000007303;Paulo;Cavalcanti;paulocorreiacavalcanti6154@emailsim.io;coffeeworks;08/07/1943;nmsRootRecipient;active_medium;2025-03-13;FR;M;fr;True
